zip_code,num_households,med_income_12m
05739,521,54375
05742,230,66500
05743,1549,64031
05744,183,70179
05746,0,-
05747,139,50938
05748,234,64449
05751,311,67917
05753,3610,74926
05757,318,63269
05758,243,54917
05759,719,57847
05760,355,59514
05761,420,55625
05762,193,58162
05763,1225,59224
05764,1060,59375
05765,668,66923
05766,243,88393
05767,684,62941
05768,14,54167
05769,479,86645
05770,442,75000
05772,368,68542
05773,887,72674
05774,388,66364
05775,237,46406
05776,146,58750
05777,1400,54125
05778,327,69844
05819,3868,49313
05820,156,61250
05821,363,62917
05822,810,43750
05824,512,39531
05825,31,49375
05826,311,64107
05827,159,75972
05828,847,58988
05829,745,59125
05830,635,62557
05832,403,65125
05833,18,59000
05836,543,84522
05837,160,35833
05839,242,69500
05840,19,-
05841,180,49545
05842,223,61615
05843,1005,52599
05845,528,60000
05846,625,40737
05847,326,42000
05850,56,-
05851,2495,53307
05853,323,84306
05855,3279,57202
05857,572,68750
05858,138,34167
05859,877,65792
05860,1140,53807
05862,160,58750
05866,301,71563
05867,271,52917
05868,35,122813
05871,556,54688
05872,411,39732
05873,344,79063
05874,215,56125
05875,199,48750
05901,9,-
05902,57,-
05903,351,53155
05904,95,31979
05905,414,65833
05906,527,47639
05907,56,48000
06001,7570,129801
06002,8802,81354
06010,24557,73663
06013,3318,143038
06016,2730,106385
06018,1055,52054
06019,4173,100369
06020,19,-
06021,598,106406
06022,23,-
06023,693,83542
06024,189,100515
06026,1879,109464
06027,601,103618
06029,6714,109545
06031,630,84167
06032,7790,106957
06033,11930,125855
06035,3158,110183
06037,7412,104246
06039,729,90083
06040,14830,73856
06042,10122,82568
06043,1868,116393
06051,12204,40367
06052,3329,72101
06053,12782,56807
06057,2510,101563
06058,700,76184
06059,17,-
06060,772,140294
06061,110,-
06062,8004,72121
06063,1220,114500
06065,237,106622
06066,13695,68566
06067,8894,86410
06068,674,80556
06069,1171,87464
06070,5813,132622
06071,3400,108333
06072,0,-
06073,2148,155000
06074,9926,126996
06076,5053,85360
06078,3853,116052
06079,21,-
06080,0,-
06081,600,77470
06082,16588,86880
06084,5411,121120
06085,2898,109135
06088,2186,72551
06089,1285,117731
06090,334,125000
06091,93,79583
06092,1412,175870
06093,1356,115776
06095,11278,96080
06096,5357,79678
06098,4708,65475
06103,1424,87782
06105,9685,33881
06106,14176,40463
06107,7912,147429
06108,9137,49314
06109,11411,100557
06110,5375,74319
06111,12575,90314
06112,7533,34457
06114,9649,43964
06117,5759,147713
06118,10510,71586
06119,6482,94292
06120,4761,25461
06226,6752,40396
06231,1384,145588
06232,1178,102759
06234,2833,80521
06235,878,85305
06237,2216,113983
06238,4780,94058
06239,4483,64223
06241,2684,74766
06242,517,82411
06243,57,240521
06247,966,90714
06248,2219,114028
06249,2847,96490
06250,2168,75833
06254,705,89948
06255,1887,83427
06256,919,57543
06258,0,-
06259,1762,94592
06260,3756,67070
06262,414,51522
06263,83,41607
06264,70,83000
06266,115,71979
06268,3977,33803
06269,147,-
06277,1480,98088
06278,1824,92353
06279,2542,78351
06280,1374,63066
06281,2939,93304
06282,487,95236
06320,11138,50819
06330,1251,80865
06331,2144,95432
06332,448,53103
06333,2723,116840
06334,902,89167
06335,2197,97868
06336,19,164063
06338,31,170673
06339,3497,90938
06340,12660,69736
06350,58,-
06351,6557,68925
06353,140,-
06354,2211,75649
06355,5192,109914
06357,4847,88569
06359,2106,85266
06360,15611,61145
06365,1806,95962
06370,2757,90777
06371,4016,113634
06373,60,-
06374,3172,68005
06375,1457,96670
06376,20,-
06377,1001,90759
06378,2665,102762
06379,3850,75724
06380,1264,45034
06382,3702,83046
06384,1086,80588
06385,6748,95154
06387,163,107404
06389,48,-
06390,22,46250
06401,8032,61769
06403,2631,90804
06405,12686,87514
06409,363,71425
06410,9900,132573
06412,1548,93333
06413,5400,98966
06414,30,213571
06415,6333,104754
06416,5742,94468
06417,2061,79090
06418,5613,64576
06419,2276,117900
06420,1695,109578
06422,3019,133652
06423,2223,98347
06424,4731,106949
06426,1621,108162
06437,8665,115171
06438,986,146875
06439,15,-
06441,1995,112250
06442,980,89980
06443,6719,140990
06444,72,100694
06447,2142,126850
06450,15112,59700
06451,10079,60034
06455,1187,95391
06456,122,102083
06457,20084,67510
06459,5,-
06460,15863,90166
06461,5447,119574
06467,208,-
06468,6274,127995
06469,1298,89085
06470,5587,135703
06471,2977,96369
06472,2203,108051
06473,9642,111176
06475,4584,95795
06477,5169,128171
06478,4781,116431
06479,4136,98569
06480,3564,107034
06481,608,74375
06482,4068,127273
06483,6432,83781
06484,16204,103647
06488,8029,102044
06489,12722,108984
06492,18289,88605
06498,3494,64634
06510,2233,67446
06511,20507,51236
06512,11316,69367
06513,15064,42208
06514,10170,75800
06515,6524,66326
06516,20341,66868
06517,5922,79911
06518,6304,91909
06519,5252,38538
06524,1768,136667
06525,3057,171652
06604,10183,38760
06605,9233,51523
06606,17125,60733
06607,2685,45276
06608,4750,37355
06610,8938,47889
06611,12282,138801
06612,2719,165469
06614,12842,94037
06615,7345,71767
06702,1791,11830
06704,10726,45126
06705,11200,50299
06706,5423,47239
06708,12642,59198
06710,3362,49762
06712,3238,109800
06716,6173,103633
06750,532,87778
06751,1340,95338
06752,728,138343
06753,28,-
06754,675,103897
06755,337,102708
06756,1117,128378
06757,929,89538
06758,21,67708
06759,2380,99375
06762,2906,124619
06763,825,94625
06770,12212,86815
06776,10297,92717
06777,664,127727
06778,493,94219
06779,3405,79041
06782,807,91150
06783,939,107220
06784,1566,123889
06785,314,95125
06786,3927,83975
06787,3076,81121
06790,14344,63308
06791,2070,118710
06793,532,148056
06794,387,51607
06795,5330,82386
06796,431,97120
06798,4501,104081
06801,7207,101481
06804,6392,127361
06807,2713,144861
06810,20216,65131
06811,11910,98272
06812,4503,129718
06820,6978,"250,000+"
06824,11950,166125
06825,7416,118567
06830,9447,134201
06831,5247,206135
06840,6937,215297
06850,8013,106259
06851,11440,96522
06853,1468,212500
06854,11076,73552
06855,3548,86316
06870,2673,222649
06877,9159,160694
06878,2634,"250,000+"
06880,9522,236892
06883,3525,204792
06890,1680,189412
06896,3307,140088
06897,6198,209635
06901,5053,78583
06902,26869,85057
06903,5218,191458
06905,8365,120460
06906,3619,95341
06907,3359,99861
07001,5055,75947
07002,27036,72839
07003,19959,86195
07004,2946,109100
07005,5606,110350
07006,9816,131864
07008,8231,74623
07009,4791,139701
07010,10296,89387
07011,13357,65590
07012,5215,89639
07013,11341,103292
07014,1716,96759
07016,9029,139394
07017,14597,55501
07018,11407,53926
07020,6788,126483
07021,714,"250,000+"
07022,6127,54904
07023,2670,178311
07024,18189,92456
07026,11762,66296
07027,1814,92981
07028,2539,239779
07029,8771,67829
07030,27932,160890
07031,6660,94012
07032,14294,76647
07033,2755,107316
07034,4064,85757
07035,4079,105409
07036,16300,79129
07039,10452,176991
07040,8264,156477
07041,2668,180000
07042,10454,128581
07043,4148,225263
07044,5714,141040
07045,3629,149659
07046,1413,"250,000+"
07047,23315,70934
07050,12420,48504
07052,16977,118326
07054,11845,100778
07055,20217,49436
07057,4917,75410
07058,2123,160019
07059,5500,180708
07060,15777,62414
07062,4540,83640
07063,4366,69750
07064,1286,124228
07065,12158,81368
07066,5902,114141
07067,6249,109331
07068,2429,145994
07069,2327,139583
07070,6720,118462
07071,9083,91367
07072,2411,108479
07073,4356,86592
07074,970,83125
07075,3735,123184
07076,8903,161348
07077,1187,101532
07078,4464,"250,000+"
07079,5680,158333
07080,8144,114293
07081,6534,137390
07082,1980,141000
07083,19667,105578
07086,7565,104892
07087,25292,53177
07088,1108,76875
07090,10531,185093
07092,2546,134808
07093,24973,65843
07094,8000,125246
07095,7748,96919
07102,5835,32375
07103,12484,35043
07104,19433,45070
07105,18883,48863
07106,12625,43288
07107,14693,39375
07108,11094,29657
07109,13536,75974
07110,11711,105183
07111,22208,50020
07112,10549,45540
07114,4268,25042
07201,9394,52768
07202,14261,57911
07203,7915,68369
07204,5204,85427
07205,7191,82850
07206,8504,51870
07208,12195,54683
07302,25272,150254
07304,18673,60787
07305,25335,67048
07306,21825,66812
07307,17009,69124
07310,6624,163405
07311,916,163967
07401,2213,165599
07403,2896,116305
07405,6729,117740
07407,7121,75091
07410,11892,133209
07416,2530,80264
07417,3847,188217
07418,995,177971
07419,3949,102862
07420,1877,100130
07421,2819,115139
07422,2178,108358
07423,1444,244493
07424,10669,97631
07430,9430,111075
07432,2796,128920
07435,1035,126826
07436,4223,152364
07438,4482,112570
07439,828,92500
07440,1531,155497
07442,4224,100906
07444,4736,104503
07446,5300,156473
07450,8659,194198
07452,3630,182292
07456,4200,130833
07457,1839,101219
07458,4000,221325
07460,1192,96961
07461,6728,92565
07462,2871,86736
07463,3354,132315
07465,2374,111653
07470,19147,137168
07480,5975,95521
07481,5749,167368
07501,12269,37256
07502,4794,64653
07503,6086,56645
07504,3984,61786
07505,1332,17574
07506,7463,107416
07508,8045,89160
07512,3803,103419
07513,3182,55625
07514,6582,53254
07522,7013,41612
07524,4459,42724
07601,19995,73716
07603,3102,104949
07604,4226,102639
07605,3470,102381
07606,869,89911
07607,3755,99832
07608,26,-
07620,485,196875
07621,9146,111851
07624,2791,166125
07626,3036,155515
07627,1656,191346
07628,6626,108333
07630,2537,135396
07631,11320,91164
07632,1905,191875
07640,1737,140958
07641,1059,196932
07642,3457,165964
07643,4353,77368
07644,9235,70821
07645,2920,163170
07646,6167,98992
07647,1693,112610
07648,1921,144390
07649,2702,174643
07650,7142,76297
07652,8354,130446
07656,3246,168269
07657,4032,93045
07660,4971,86502
07661,4352,142214
07662,2248,101689
07663,5245,113738
07666,13122,125368
07670,4981,179833
07675,9689,155135
07676,3410,142682
07677,2021,210078
07701,11023,102191
07702,1361,149792
07703,0,-
07704,2038,192500
07711,595,94716
07712,17010,84328
07716,3638,102227
07717,868,95781
07718,2393,152898
07719,9064,105707
07720,1956,90357
07721,1439,107009
07722,3510,180208
07723,259,62292
07724,9575,90827
07726,16214,135953
07727,2366,112042
07728,20651,101043
07730,6300,108990
07731,12958,122239
07732,2559,85268
07733,6084,156996
07734,4952,79425
07735,7954,86411
07737,1508,122589
07738,2321,172710
07739,2224,212069
07740,12817,65647
07746,5944,172765
07747,12839,115272
07748,10067,128740
07750,1479,131250
07751,7018,154453
07753,15843,81268
07755,2037,115436
07756,1773,65078
07757,2384,111400
07758,1589,93125
07760,3365,184336
07762,4133,95609
07764,2858,107059
07801,8299,73919
07803,1387,100327
07820,0,-
07821,3438,122206
07822,352,95139
07823,3640,68500
07825,3459,112592
07826,2181,102196
07827,1613,90116
07828,5699,84344
07830,2777,156832
07831,0,-
07832,1209,104205
07833,48,-
07834,6880,148716
07836,4458,132262
07838,1274,111875
07840,12148,97544
07842,10,-
07843,4391,97670
07844,54,68611
07846,6,-
07847,791,69583
07848,1662,94974
07849,3422,113542
07850,2494,97241
07851,153,93393
07852,1480,88302
07853,4306,175833
07856,1709,79107
07857,1793,74549
07860,10152,98237
07863,1510,81375
07865,895,126492
07866,8274,119255
07869,9118,151346
07870,21,-
07871,7538,145385
07874,3091,106618
07876,3179,150840
07878,246,92738
07880,102,123750
07881,5,-
07882,5836,82616
07885,4237,95603
07901,8555,148945
07920,10227,160180
07921,3921,118382
07922,4089,171875
07924,2668,200438
07926,19,-
07927,1812,134054
07928,6614,207059
07930,2955,178731
07931,1185,143140
07932,4351,132154
07933,952,147813
07934,498,162333
07935,135,92212
07936,3797,129329
07939,26,-
07940,5710,152469
07945,3377,210846
07946,1038,198000
07950,7938,134726
07960,18312,147949
07961,0,-
07970,75,-
07974,4588,157416
07976,129,63125
07977,212,-
07979,57,-
07980,913,131125
07981,3809,129396
08001,284,93421
08002,9052,93651
08003,11143,138472
08004,3838,88476
08005,10093,83232
08006,214,85833
08007,2390,85041
08008,3355,97247
08009,5391,89369
08010,4202,75060
08011,0,-
08012,15076,84053
08014,124,107097
08015,7243,71649
08016,12594,86185
08019,375,125972
08020,968,108564
08021,21033,58116
08022,3815,104323
08023,119,32171
08026,758,95000
08027,1978,83219
08028,7080,72701
08029,2253,78222
08030,5129,58452
08031,4696,66667
08032,96,108986
08033,6308,132500
08034,7689,100173
08035,3194,102670
08036,2474,114519
08037,8907,76977
08038,163,68750
08039,6,-
08041,402,147781
08042,31,98750
08043,11683,102606
08045,1198,70156
08046,10701,83331
08048,4793,108924
08049,2058,74306
08050,10646,93933
08051,4298,91766
08052,8767,66529
08053,18653,107154
08054,18545,103399
08055,10332,140441
08056,1729,130037
08057,7490,146465
08059,2249,83089
08060,9312,97341
08061,1265,117625
08062,5701,144468
08063,1125,75365
08064,37,-
08065,3078,78736
08066,3761,51065
08067,569,106875
08068,2832,67260
08069,4995,53225
08070,5127,70318
08071,3742,84643
08072,133,57989
08073,0,-
08074,32,-
08075,11748,80801
08077,7200,120174
08078,3053,77148
08079,4112,44763
08080,14080,116348
08081,17337,90318
08083,3691,82799
08084,2598,81310
08085,7080,117556
08086,3468,76875
08087,10601,75686
08088,9189,94271
08089,1363,89479
08090,3061,103535
08091,2105,84564
08092,1141,100662
08093,4218,61530
08094,14952,86588
08095,0,-
08096,13643,82046
08097,1200,87813
08098,3493,108281
08102,3095,27442
08103,4355,26007
08104,8537,27399
08105,8411,36274
08106,3835,88429
08107,5710,64370
08108,8385,99087
08109,8635,73111
08110,6098,73575
08201,4075,60536
08202,789,120625
08203,3769,81830
08204,7614,74543
08205,11031,74556
08210,7039,83859
08212,79,77102
08215,5594,71213
08217,0,-
08221,2621,118795
08223,1868,80750
08224,62,138750
08225,3084,88232
08226,5353,88414
08230,2099,98393
08232,6359,44147
08234,15773,86783
08240,5,-
08241,450,130500
08242,1782,80893
08243,1083,86359
08244,4635,61781
08245,0,-
08246,26,-
08247,553,122031
08248,76,117917
08251,4658,65515
08260,6145,57869
08270,3101,78848
08302,13716,53599
08310,567,46674
08311,544,65357
08312,2921,89973
08314,180,-
08316,85,21914
08317,571,78295
08318,4482,76263
08319,451,107969
08320,0,-
08321,70,34444
08322,3418,92738
08323,223,88906
08324,100,63750
08326,443,69803
08327,192,71000
08328,634,83929
08329,103,-
08330,11503,75405
08332,14571,61660
08340,386,69773
08341,846,60833
08343,1572,120288
08344,1930,64731
08345,292,56094
08346,194,-
08348,22,93750
08349,837,47813
08350,150,-
08352,115,71761
08353,120,67500
08360,15543,57905
08361,6520,83728
08401,16176,29789
08402,2651,106206
08403,482,105385
08406,4243,66657
08501,2476,125172
08502,3717,206250
08505,6831,98479
08510,1738,176349
08511,339,62443
08512,4406,120898
08514,1976,107344
08515,2272,160781
08518,2214,88431
08520,10362,107241
08525,1828,133649
08527,20567,100885
08528,187,53935
08530,3291,111671
08533,2431,97488
08534,4574,145747
08535,1669,191068
08536,8168,115685
08540,17695,163074
08542,1007,121103
08544,0,-
08550,7310,196066
08551,1975,140539
08553,280,126389
08554,1646,90435
08555,339,99911
08558,2610,213966
08559,2253,137524
08560,1483,113156
08561,144,-
08562,1476,81597
08608,505,20990
08609,4364,41718
08610,11675,75493
08611,10269,42962
08618,13691,42628
08619,9103,89825
08620,4152,99394
08628,4092,87579
08629,4208,73054
08638,8723,60185
08640,866,83468
08641,1432,79500
08648,11480,113214
08690,7857,105158
08691,6635,126733
08701,30408,53380
08720,215,126375
08721,7862,97087
08722,3916,88940
08723,12649,92434
08724,15927,81793
08730,1805,155993
08731,8504,85321
08732,664,100278
08733,1037,64614
08734,2532,105282
08735,2156,76768
08736,5297,152697
08738,634,153636
08740,757,59397
08741,1051,117969
08742,10376,103079
08750,1475,140868
08751,1928,63661
08752,1335,66875
08753,24947,90034
08755,10299,73857
08757,17702,50807
08758,3303,87768
08759,19912,45996
08801,2530,143030
08802,1461,114083
08804,1138,102065
08805,5128,71942
08807,13740,138549
08809,2231,110369
08810,2761,127975
08812,4544,104295
08816,16472,127717
08817,16234,98184
08820,13310,146149
08821,165,103199
08822,11462,121220
08823,3476,96110
08824,4503,159321
08825,1917,109125
08826,2181,112339
08827,1561,111793
08828,991,100273
08829,1427,103692
08830,6410,103179
08831,22751,101137
